token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
5668,698AP36-SG,698AP36,,-1.000000,100,,NSE,1.000000
5677,685MP31-SG,685MP31,,-1.000000,100,,NSE,1.000000
5701,CUB-EQ,CUB,,-1.000000,1,,NSE,5.000000
5740,686RJ36-SG,686RJ36,,-1.000000,100,,NSE,1.000000
5688,ARCHIES-EQ,ARCHIES,,-1.000000,1,,NSE,1.000000
583,CANFINHOME-EQ,CANFINHOME,,-1.000000,1,,NSE,5.000000
5859,889SCL28-NU,889SCL28,,-1.000000,1,,NSE,1.000000
5877,623RJ27-SG,623RJ27,,-1.000000,100,,NSE,1.000000
5892,699TR36-SG,699TR36,,-1.000000,100,,NSE,1.000000
5995,691RJ31B-SG,691RJ31B,,-1.000000,100,,NSE,1.000000
6018,ABSLAMC-EQ,ABSLAMC,,-1.000000,1,,NSE,5.000000
6099,697UP31A-SG,697UP31A,,-1.000000,100,,NSE,1.000000
6207,IIFLZC26-NN,IIFLZC26,,-1.000000,1,,NSE,1.000000
6212,708KA34A-SG,708KA34A,,-1.000000,100,,NSE,1.000000
629,691MP40-SG,691MP40,,-1.000000,100,,NSE,1.000000
6216,CAMLINFINE-EQ,CAMLINFINE,,-1.000000,1,,NSE,1.000000
6327,696RJ31-SG,696RJ31,,-1.000000,100,,NSE,1.000000
6352,702AP37-SG,702AP37,,-1.000000,100,,NSE,1.000000
6543,GRPLTD-EQ,GRPLTD,,-1.000000,1,,NSE,10.000000
6429,RSSOFTWARE-EQ,RSSOFTWARE,,-1.000000,1,,NSE,1.000000
6558,693UP31-SG,693UP31,,-1.000000,100,,NSE,1.000000
6711,IVC-EQ,IVC,,-1.000000,1,,NSE,1.000000
6782,NIPPOBATRY-EQ,NIPPOBATRY,,-1.000000,1,,NSE,5.000000
6883,833GS2036-GS,833GS2036,,-1.000000,1,,NSE,1.000000
6885,828GS2032-GS,828GS2032,,-1.000000,1,,NSE,1.000000
6922,833GS2032-GS,833GS2032,,-1.000000,1,,NSE,1.000000
694,CIPLA-EQ,CIPLA,,-1.000000,1,,NSE,10.000000
6990,684RJ31B-SG,684RJ31B,,-1.000000,100,,NSE,1.000000
6994,BSOFT-EQ,BSOFT,,-1.000000,1,,NSE,5.000000
6977,ICDSLTD-EQ,ICDSLTD,,-1.000000,1,,NSE,1.000000
701,HEMIPROP-EQ,HEMIPROP,,-1.000000,1,,NSE,1.000000
7043,683BR30-SG,683BR30,,-1.000000,100,,NSE,1.000000
7045,683KA31A-SG,683KA31A,,-1.000000,100,,NSE,1.000000
7048,HESTERBIO-EQ,HESTERBIO,,-1.000000,1,,NSE,10.000000
714,SHALBY-EQ,SHALBY,,-1.000000,1,,NSE,1.000000
7122,788GS2030-GS,788GS2030,,-1.000000,1,,NSE,1.000000
7130,759GS2029-GS,759GS2029,,-1.000000,1,,NSE,1.000000
7155,683KA31B-SG,683KA31B,,-1.000000,100,,NSE,1.000000
7315,704TS32-SG,704TS32,,-1.000000,100,,NSE,1.000000
7339,ABSLNN50ET-EQ,ABSLNN50ET,,-1.000000,1,,NSE,1.000000
7353,SETFNN50-EQ,SETFNN50,,-1.000000,1,,NSE,1.000000
7361,SETFNIFBK-EQ,SETFNIFBK,,-1.000000,1,,NSE,1.000000
739,COROMANDEL-EQ,COROMANDEL,,-1.000000,1,,NSE,10.000000
7385,FOCE-SM,FOCE,,-1.000000,100,,NSE,5.000000
754,656AS30-SG,656AS30,,-1.000000,100,,NSE,1.000000
7457,HAVISHA-EQ,HAVISHA,,-1.000000,1,,NSE,1.000000
7463,MANAKSTEEL-EQ,MANAKSTEEL,,-1.000000,1,,NSE,1.000000
7553,NRBBEARING-EQ,NRBBEARING,,-1.000000,1,,NSE,5.000000
755881,EVIETF-EQ,EVIETF,,-1.000000,1,,NSE,1.000000
755941,8ABCL26-N2,8ABCL26,,-1.000000,1,,NSE,1.000000
755960,833ABCL27-NL,833ABCL27,,-1.000000,1,,NSE,1.000000
756043,78618ABH28-N0,78618ABH28,,-1.000000,1,,NSE,1.000000
756064,675MH39-SG,675MH39,,-1.000000,100,,NSE,1.000000
756142,IIFL21425-NY,IIFL21425,,-1.000000,1,,NSE,1.000000
756149,364D020426-TB,364D020426,,-1.000000,100,,NSE,1.000000
756165,850HHFL27-N0,850HHFL27,,-1.000000,1,,NSE,1.000000
756167,995ISF28-N0,995ISF28,,-1.000000,1,,NSE,1.000000
756722,687REC30-N0,687REC30,,-1.000000,1,,NSE,1.000000
756724,726IRMT45-N0,726IRMT45,,-1.000000,1,,NSE,1.000000
756815,684KL47-SG,684KL47,,-1.000000,100,,NSE,1.000000
756816,685RJ47-SG,685RJ47,,-1.000000,100,,NSE,1.000000
756825,717TCHFL30-N0,717TCHFL30,,-1.000000,1,,NSE,1.000000
756838,930PFL27A-N0,930PFL27A,,-1.000000,1,,NSE,1.000000
756843,ABLBL-EQ,ABLBL,,-1.000000,1,,NSE,1.000000
756856,668GJ33-SG,668GJ33,,-1.000000,100,,NSE,1.000000
756862,68TS57-SG,68TS57,,-1.000000,100,,NSE,1.000000
756871,ENRIN-EQ,ENRIN,,-1.000000,1,,NSE,10.000000
756880,731SDIL40-N0,731SDIL40,,-1.000000,1,,NSE,1.000000
756913,685AP41-SG,685AP41,,-1.000000,100,,NSE,1.000000
756915,688PN46-SG,688PN46,,-1.000000,100,,NSE,1.000000
756934,686NHPCL31-N0,686NHPCL31,,-1.000000,1,,NSE,1.000000
757018,622AS30-SG,622AS30,,-1.000000,100,,NSE,1.000000
757020,660TN35-SG,660TN35,,-1.000000,100,,NSE,1.000000
757036,671MN40-SG,671MN40,,-1.000000,100,,NSE,1.000000
757038,689PN46-SG,689PN46,,-1.000000,100,,NSE,1.000000
757109,669GJ34-SG,669GJ34,,-1.000000,100,,NSE,1.000000
757112,677HR39-SG,677HR39,,-1.000000,100,,NSE,1.000000
757125,708TML28A-N0,708TML28A,,-1.000000,1,,NSE,1.000000
757387,684AP38-SG,684AP38,,-1.000000,100,,NSE,1.000000
757406,LLOYDSENPP-E1,LLOYDSENPP,,-1.000000,1,,NSE,1.000000
757464,925SCL2028-N8,925SCL2028,,-1.000000,1,,NSE,1.000000
757472,902SCL2030-NG,902SCL2030,,-1.000000,1,,NSE,1.000000
757499,955SCL35-NO,955SCL35,,-1.000000,1,,NSE,1.000000
757547,698MH37-SG,698MH37,,-1.000000,100,,NSE,1.000000
757553,709RJ43-SG,709RJ43,,-1.000000,100,,NSE,1.000000
757555,71WB50-SG,71WB50,,-1.000000,100,,NSE,1.000000
757575,706RECL35-N0,706RECL35,,-1.000000,1,,NSE,1.000000
757606,950SCL30-N0,950SCL30,,-1.000000,1,,NSE,1.000000
757614,ARISINFRA-EQ,ARISINFRA,,-1.000000,1,,NSE,1.000000
757619,SMARTEN-SM,SMARTEN,,-1.000000,1200,,NSE,5.000000
757628,714JK40-SG,714JK40,,-1.000000,100,,NSE,1.000000
757655,714MH46-SG,714MH46,,-1.000000,100,,NSE,1.000000
757669,MOALPHA50-EQ,MOALPHA50,,-1.000000,1,,NSE,1.000000
757715,707TN55-SG,707TN55,,-1.000000,100,,NSE,1.000000
757723,760ABCL35-N0,760ABCL35,,-1.000000,1,,NSE,1.000000
757740,714TS49-SG,714TS49,,-1.000000,100,,NSE,1.000000
757767,SAMBHV-EQ,SAMBHV,,-1.000000,1,,NSE,1.000000
757785,723MP42-SG,723MP42,,-1.000000,100,,NSE,1.000000
757801,IGCL-EQ,IGCL,,-1.000000,1,,NSE,1.000000
757848,985CCSP27-N0,985CCSP27,,-1.000000,1,,NSE,1.000000
757955,PASHUPATI-EQ,PASHUPATI,,-1.000000,1,,NSE,5.000000
757915,681RL36-N0,681RL36,,-1.000000,1,,NSE,1.000000
757935,713MH48-SG,713MH48,,-1.000000,100,,NSE,1.000000
757938,BELLACASA-EQ,BELLACASA,,-1.000000,1,,NSE,5.000000
757970,712LTFL27-N0,712LTFL27,,-1.000000,1,,NSE,1.000000
757983,601GS2030-GS,601GS2030,,-1.000000,1,,NSE,1.000000
758002,SHANTIGOLD-EQ,SHANTIGOLD,,-1.000000,1,,NSE,1.000000
758007,768GSGL28-N0,768GSGL28,,-1.000000,1,,NSE,1.000000
758115,JSLL-EQ,JSLL,,-1.000000,1,,NSE,5.000000
758123,721TS47-SG,721TS47,,-1.000000,100,,NSE,1.000000
758161,714SDIL32-N0,714SDIL32,,-1.000000,1,,NSE,1.000000
758163,8IHFL27-N0,8IHFL27,,-1.000000,1,,NSE,1.000000
758167,658IRFC30-N0,658IRFC30,,-1.000000,1,,NSE,1.000000
758196,719TS49-SG,719TS49,,-1.000000,100,,NSE,1.000000
758408,712GA36-SG,712GA36,,-1.000000,100,,NSE,1.000000
758413,182D120226-TB,182D120226,,-1.000000,100,,NSE,1.000000
758414,364D130826-TB,364D130826,,-1.000000,100,,NSE,1.000000
758430,AMCL-ST,AMCL,,-1.000000,800,,NSE,5.000000
758444,SAWALIYA-SM,SAWALIYA,,-1.000000,600,,NSE,5.000000
758591,ETL-SM,ETL,,-1.000000,150,,NSE,5.000000
758595,INTERNET-EQ,INTERNET,,-1.000000,1,,NSE,1.000000
758652,796TIL29-N0,796TIL29,,-1.000000,1,,NSE,1.000000
758726,777WB46-SG,777WB46,,-1.000000,100,,NSE,1.000000
758727,775WB47-SG,775WB47,,-1.000000,100,,NSE,1.000000
758731,364D280826-TB,364D280826,,-1.000000,100,,NSE,1.000000
758843,674MH29-SG,674MH29,,-1.000000,100,,NSE,1.000000
758848,752BR36-SG,752BR36,,-1.000000,100,,NSE,1.000000
758850,747HR40-SG,747HR40,,-1.000000,100,,NSE,1.000000
758885,751JK45-SG,751JK45,,-1.000000,100,,NSE,1.000000
758918,774TS55-SG,774TS55,,-1.000000,100,,NSE,1.000000
758936,778KL45-SG,778KL45,,-1.000000,100,,NSE,1.000000
758955,SML100CASE-EQ,SML100CASE,,-1.000000,1,,NSE,1.000000
758964,CURRENT-SM,CURRENT,,-1.000000,1600,,NSE,5.000000
759028,732RJ35-SG,732RJ35,,-1.000000,100,,NSE,1.000000
759071,734NRL35-N0,734NRL35,,-1.000000,1,,NSE,1.000000
759141,TECHD-ST,TECHD,,-1.000000,600,,NSE,5.000000
759167,705TN31-SG,705TN31,,-1.000000,100,,NSE,1.000000
759184,739GA35-SG,739GA35,,-1.000000,100,,NSE,1.000000
759189,743OR40-SG,743OR40,,-1.000000,100,,NSE,1.000000
759218,723SK35-SG,723SK35,,-1.000000,100,,NSE,1.000000
759220,729HR37-SG,729HR37,,-1.000000,100,,NSE,1.000000
759222,735TCHFL35-N0,735TCHFL35,,-1.000000,1,,NSE,1.000000
759224,ASIFDG-SF,ASIFDG,,-1.000000,1,,NSE,1.000000
759226,ASIFRD-SF,ASIFRD,,-1.000000,1,,NSE,1.000000
759277,930SCL2035-N0,930SCL2035,,-1.000000,1,,NSE,1.000000
759300,761ABCL35A-N0,761ABCL35A,,-1.000000,1,,NSE,1.000000
759302,NIFTYCASE-EQ,NIFTYCASE,,-1.000000,1,,NSE,1.000000
759320,737GA36-SG,737GA36,,-1.000000,100,,NSE,1.000000
759327,758BR43-SG,758BR43,,-1.000000,100,,NSE,1.000000
759329,75AP45-SG,75AP45,,-1.000000,100,,NSE,1.000000
759334,746RJ51-SG,746RJ51,,-1.000000,100,,NSE,1.000000
759347,885TIAPL29-N0,885TIAPL29,,-1.000000,1,,NSE,1.000000
759351,MPEL-SM,MPEL,,-1.000000,1600,,NSE,5.000000
759390,731MZ41-SG,731MZ41,,-1.000000,100,,NSE,1.000000
759392,116VCCL27A-N0,116VCCL27A,,-1.000000,1,,NSE,1.000000
759420,BAGDIGITAL-SM,BAGDIGITAL,,-1.000000,1600,,NSE,5.000000
759491,741JK42-SG,741JK42,,-1.000000,100,,NSE,1.000000
759507,702OIT40-N0,702OIT40,,-1.000000,1,,NSE,1.000000
759743,746MP43-SG,746MP43,,-1.000000,100,,NSE,1.000000
759548,666RJ29-SG,666RJ29,,-1.000000,100,,NSE,1.000000
759549,714TN35A-SG,714TN35A,,-1.000000,100,,NSE,1.000000
759596,746TN55-SG,746TN55,,-1.000000,100,,NSE,1.000000
759782,TMCV-EQ,TMCV,,-1.000000,1,,NSE,5.000000
759793,12DCCL27-N0,12DCCL27,,-1.000000,1,,NSE,1.000000
759831,364D121126-TB,364D121126,,-1.000000,100,,NSE,1.000000
759836,712TACA28-N0,712TACA28,,-1.000000,1,,NSE,1.000000
759858,729RJ37-SG,729RJ37,,-1.000000,100,,NSE,1.000000
759872,726JCL30-N0,726JCL30,,-1.000000,1,,NSE,1.000000
759878,771SIHF35-N0,771SIHF35,,-1.000000,1,,NSE,1.000000
759929,SOLARWORLD-EQ,SOLARWORLD,,-1.000000,1,,NSE,5.000000
759943,799GSGL29-N0,799GSGL29,,-1.000000,1,,NSE,1.000000
759956,ARSSBL-EQ,ARSSBL,,-1.000000,1,,NSE,5.000000
759981,708PFCL35-N0,708PFCL35,,-1.000000,1,,NSE,1.000000
760004,707GJ33-SG,707GJ33,,-1.000000,100,,NSE,1.000000
760017,731MN37-SG,731MN37,,-1.000000,100,,NSE,1.000000
760019,741HR40-SG,741HR40,,-1.000000,100,,NSE,1.000000
760024,745TS48-SG,745TS48,,-1.000000,100,,NSE,1.000000
760063,675HP29-SG,675HP29,,-1.000000,100,,NSE,1.000000
760071,749TS39-SG,749TS39,,-1.000000,100,,NSE,1.000000
760083,753AP40-SG,753AP40,,-1.000000,100,,NSE,1.000000
760086,768TS44-SG,768TS44,,-1.000000,100,,NSE,1.000000
760091,724RJ35-SG,724RJ35,,-1.000000,100,,NSE,1.000000
760139,INVICTA-SM,INVICTA,,-1.000000,1600,,NSE,5.000000
760202,SHRIKANHA-SM,SHRIKANHA,,-1.000000,1600,,NSE,5.000000
760269,746KA36-SG,746KA36,,-1.000000,100,,NSE,1.000000
760275,719GJ33-SG,719GJ33,,-1.000000,100,,NSE,1.000000
7603,CMSINFO-EQ,CMSINFO,,-1.000000,1,,NSE,5.000000
760286,886SCL30-N0,886SCL30,,-1.000000,1,,NSE,1.000000
760289,729MH35-SG,729MH35,,-1.000000,100,,NSE,1.000000
760310,705SFL28-N0,705SFL28,,-1.000000,1,,NSE,1.000000
760312,810SIHF35-N0,810SIHF35,,-1.000000,1,,NSE,1.000000
760328,SILVERBND-EQ,SILVERBND,,-1.000000,1,,NSE,1.000000
760356,MIDCAPADD-EQ,MIDCAPADD,,-1.000000,1,,NSE,1.000000
760359,SMALLADD-EQ,SMALLADD,,-1.000000,1,,NSE,1.000000
760364,915APSBC27-N0,915APSBC27,,-1.000000,1,,NSE,1.000000
760374,915APSBC32-N0,915APSBC32,,-1.000000,1,,NSE,1.000000
760395,875MOF27-N0,875MOF27,,-1.000000,1,,NSE,1.000000
760441,752AP37-SG,752AP37,,-1.000000,100,,NSE,1.000000
760462,DIL-BZ,DIL,,-1.000000,1,,NSE,1.000000
760465,895PAPL28-N0,895PAPL28,,-1.000000,1,,NSE,1.000000
760477,757WB46-SG,757WB46,,-1.000000,100,,NSE,1.000000
760478,686TN29-SG,686TN29,,-1.000000,100,,NSE,1.000000
760493,88TIAPL29-N0,88TIAPL29,,-1.000000,1,,NSE,1.000000
760502,716GJ31-SG,716GJ31,,-1.000000,100,,NSE,1.000000
760503,719KA32-SG,719KA32,,-1.000000,100,,NSE,1.000000
760526,364D251226-TB,364D251226,,-1.000000,100,,NSE,1.000000
760558,125VCCL31-N0,125VCCL31,,-1.000000,1,,NSE,1.000000
760570,759MP38A-SG,759MP38A,,-1.000000,100,,NSE,1.000000
760580,765RJ40-SG,765RJ40,,-1.000000,100,,NSE,1.000000
760588,759AP47-SG,759AP47,,-1.000000,100,,NSE,1.000000
760953,ATLPP-E1,ATLPP,,-1.000000,1,,NSE,1.000000
760589,76WB47-SG,76WB47,,-1.000000,100,,NSE,1.000000
760707,698SHFL28-N0,698SHFL28,,-1.000000,1,,NSE,1.000000
761210,SHYAMDHANI-SM,SHYAMDHANI,,-1.000000,2000,,NSE,5.000000
761270,ALGOQUANT-EQ,ALGOQUANT,,-1.000000,1,,NSE,1.000000
7691,712AS32-SG,712AS32,,-1.000000,100,,NSE,1.000000
761344,AEL120126-NL,AEL120126,,-1.000000,1,,NSE,1.000000
761345,862AEL31-NM,862AEL31,,-1.000000,1,,NSE,1.000000
782,662KA32-SG,662KA32,,-1.000000,100,,NSE,1.000000
7813,714KA32-SG,714KA32,,-1.000000,100,,NSE,1.000000
7848,BIL-EQ,BIL,,-1.000000,1,,NSE,5.000000
781,DALMIASUG-EQ,DALMIASUG,,-1.000000,1,,NSE,5.000000
7859,733KA40-SG,733KA40,,-1.000000,100,,NSE,1.000000
7897,727AR32-SG,727AR32,,-1.000000,100,,NSE,1.000000
8012,721KA32-SG,721KA32,,-1.000000,100,,NSE,1.000000
8110,AWL-EQ,AWL,,-1.000000,1,,NSE,1.000000
8120,744KA35-SG,744KA35,,-1.000000,100,,NSE,1.000000
8121,737TS36-SG,737TS36,,-1.000000,100,,NSE,1.000000
8128,699MH29-SG,699MH29,,-1.000000,100,,NSE,1.000000
8156,MEGASTAR-BE,MEGASTAR,,-1.000000,1,,NSE,1.000000
8289,709GJ32-SG,709GJ32,,-1.000000,100,,NSE,1.000000
8292,71TN32-SG,71TN32,,-1.000000,100,,NSE,1.000000
8325,714TN32-SG,714TN32,,-1.000000,100,,NSE,1.000000
8336,713HR42-SG,713HR42,,-1.000000,100,,NSE,1.000000
8337,719TN42-SG,719TN42,,-1.000000,100,,NSE,1.000000
8341,CALSOFT-EQ,CALSOFT,,-1.000000,1,,NSE,1.000000
8342,GSEC5IETF-EQ,GSEC5IETF,,-1.000000,1,,NSE,1.000000
8355,725HR32-SG,725HR32,,-1.000000,100,,NSE,1.000000
8357,725TN32-SG,725TN32,,-1.000000,100,,NSE,1.000000
8372,733TN57-SG,733TN57,,-1.000000,100,,NSE,1.000000
838,645HP29-SG,645HP29,,-1.000000,100,,NSE,1.000000
843,64KA30B-SG,64KA30B,,-1.000000,100,,NSE,1.000000
8465,H1861D46RQ-MF,H1861D46RQ,,-1.000000,1,,NSE,1.000000
8469,MITCON-EQ,MITCON,,-1.000000,1,,NSE,1.000000
8568,HITECHGEAR-BE,HITECHGEAR,,-1.000000,1,,NSE,5.000000
8570,713TN30-SG,713TN30,,-1.000000,100,,NSE,1.000000
8576,727ML32-SG,727ML32,,-1.000000,100,,NSE,1.000000
8596,MSUMI-EQ,MSUMI,,-1.000000,1,,NSE,1.000000
8645,SFMP61DD-MF,SFMP61DD,,-1.000000,1,,NSE,1.000000
8647,SFMP61DR-MF,SFMP61DR,,-1.000000,1,,NSE,1.000000
8654,MOLOWVOL-EQ,MOLOWVOL,,-1.000000,1,,NSE,1.000000
8696,VRLLOG-EQ,VRLLOG,,-1.000000,1,,NSE,5.000000
8718,737PN42-SG,737PN42,,-1.000000,100,,NSE,1.000000
8651,SFMP61GR-MF,SFMP61GR,,-1.000000,1,,NSE,1.000000
8828,GAEL-EQ,GAEL,,-1.000000,1,,NSE,1.000000
8735,PROPEQUITY-SM,PROPEQUITY,,-1.000000,600,,NSE,5.000000
8770,H1876D46DD-MF,H1876D46DD,,-1.000000,1,,NSE,1.000000
8825,PRIVISCL-EQ,PRIVISCL,,-1.000000,1,,NSE,10.000000
8900,MINDPOOL-SM,MINDPOOL,,-1.000000,1000,,NSE,5.000000
9288,KRITIKA-EQ,KRITIKA,,-1.000000,1,,NSE,1.000000
9433,763HR29-SG,763HR29,,-1.000000,100,,NSE,1.000000
9449,776PN37-SG,776PN37,,-1.000000,100,,NSE,1.000000
9531,763AP30-SG,763AP30,,-1.000000,100,,NSE,1.000000
976,643AP30-SG,643AP30,,-1.000000,100,,NSE,1.000000
9722,770MH32-SG,770MH32,,-1.000000,100,,NSE,1.000000
9782,783WB32-SG,783WB32,,-1.000000,100,,NSE,1.000000
9829,SAMBHAAV-BE,SAMBHAAV,,-1.000000,1,,NSE,1.000000
9810,AETHER-EQ,AETHER,,-1.000000,1,,NSE,5.000000
9821,786MH30-SG,786MH30,,-1.000000,100,,NSE,1.000000
9872,804AP42-SG,804AP42,,-1.000000,100,,NSE,1.000000
9889,SMARTLINK-EQ,SMARTLINK,,-1.000000,1,,NSE,1.000000
9907,763GS2059-GS,763GS2059,,-1.000000,1,,NSE,1.000000
9915,783RJ32-SG,783RJ32,,-1.000000,100,,NSE,1.000000
9921,ALANKIT-EQ,ALANKIT,,-1.000000,1,,NSE,1.000000
994,652PY30-SG,652PY30,,-1.000000,100,,NSE,1.000000
9922,786MZ32-SG,786MZ32,,-1.000000,100,,NSE,1.000000
757437,708AP40A-SG,708AP40A,,-1.000000,100,,NSE,1.000000
757438,709PY40-SG,709PY40,,-1.000000,100,,NSE,1.000000
757453,778ABSL35-N0,778ABSL35,,-1.000000,1,,NSE,1.000000
757458,9SCL27-N2,9SCL27,,-1.000000,1,,NSE,1.000000
757461,SCL1825-N5,SCL1825,,-1.000000,1,,NSE,1.000000
757469,965SCL30-ND,965SCL30,,-1.000000,1,,NSE,1.000000
757556,71WB51-SG,71WB51,,-1.000000,100,,NSE,1.000000
757573,930IIFL35-N0,930IIFL35,,-1.000000,1,,NSE,1.000000
757651,712HR41-SG,712HR41,,-1.000000,100,,NSE,1.000000
757653,715MP43A-SG,715MP43A,,-1.000000,100,,NSE,1.000000
757733,686AS35-SG,686AS35,,-1.000000,100,,NSE,1.000000
757741,715HP50-SG,715HP50,,-1.000000,100,,NSE,1.000000
757708,950ISF27C-N0,950ISF27C,,-1.000000,1,,NSE,1.000000
757772,HDBFS-EQ,HDBFS,,-1.000000,1,,NSE,5.000000
757781,TOP15IETF-EQ,TOP15IETF,,-1.000000,1,,NSE,1.000000
757806,PROFX-SM,PROFX,,-1.000000,1600,,NSE,5.000000
757814,GROWWNET-EQ,GROWWNET,,-1.000000,1,,NSE,1.000000
757869,895AEL27-N9,895AEL27,,-1.000000,1,,NSE,1.000000
757876,AEL170725A-NG,AEL170725A,,-1.000000,1,,NSE,1.000000
757900,718SFL28-N0,718SFL28,,-1.000000,1,,NSE,1.000000
757910,680GJ34-SG,680GJ34,,-1.000000,100,,NSE,1.000000
757926,707WB37-SG,707WB37,,-1.000000,100,,NSE,1.000000
757930,716MH50-SG,716MH50,,-1.000000,100,,NSE,1.000000
758011,768GSGL28B-N0,768GSGL28B,,-1.000000,1,,NSE,1.000000
758136,GVPTECHPP-E1,GVPTECHPP,,-1.000000,1,,NSE,1.000000
758173,PROSTARM-EQ,PROSTARM,,-1.000000,1,,NSE,1.000000
758190,722BR40A-SG,722BR40A,,-1.000000,100,,NSE,1.000000
758197,717RJ52-SG,717RJ52,,-1.000000,100,,NSE,1.000000
758198,717MH54-SG,717MH54,,-1.000000,100,,NSE,1.000000
758221,JYOTIGLOBL-SM,JYOTIGLOBL,,-1.000000,2000,,NSE,5.000000
758290,995ISF35-N0,995ISF35,,-1.000000,1,,NSE,1.000000
758344,950ISF27B-N0,950ISF27B,,-1.000000,1,,NSE,1.000000
758440,640NHPCL27-N0,640NHPCL27,,-1.000000,1,,NSE,1.000000
758533,118VCCL27A-N0,118VCCL27A,,-1.000000,1,,NSE,1.000000
758551,RAYMONDREL-EQ,RAYMONDREL,,-1.000000,1,,NSE,5.000000
758563,ELLEN-EQ,ELLEN,,-1.000000,1,,NSE,5.000000
758667,MANUFGBEES-EQ,MANUFGBEES,,-1.000000,1,,NSE,1.000000
758708,975ISF35-N0,975ISF35,,-1.000000,1,,NSE,1.000000
758712,70TN31A-SG,70TN31A,,-1.000000,100,,NSE,1.000000
758716,725GJ34-SG,725GJ34,,-1.000000,100,,NSE,1.000000
758728,758KL50-SG,758KL50,,-1.000000,100,,NSE,1.000000
758743,ANONDITA-ST,ANONDITA,,-1.000000,1000,,NSE,5.000000
758863,LAXMIINDIA-EQ,LAXMIINDIA,,-1.000000,1,,NSE,1.000000
758872,717SIHF28-N0,717SIHF28,,-1.000000,1,,NSE,1.000000
758874,773AIFL26-N0,773AIFL26,,-1.000000,1,,NSE,1.000000
758880,770AIFL26-N0,770AIFL26,,-1.000000,1,,NSE,1.000000
758884,75MP44-SG,75MP44,,-1.000000,100,,NSE,1.000000
758888,364D100926-TB,364D100926,,-1.000000,100,,NSE,1.000000
758898,VIGOR-SM,VIGOR,,-1.000000,1600,,NSE,5.000000
758909,AMANTA-EQ,AMANTA,,-1.000000,1,,NSE,1.000000
758937,774TS51-SG,774TS51,,-1.000000,100,,NSE,1.000000
758939,182D050326-TB,182D050326,,-1.000000,100,,NSE,1.000000
759012,GANESHCP-EQ,GANESHCP,,-1.000000,1,,NSE,1.000000
759027,726TN35-SG,726TN35,,-1.000000,100,,NSE,1.000000
759030,742WB36-SG,742WB36,,-1.000000,100,,NSE,1.000000
759038,745BR50-SG,745BR50,,-1.000000,100,,NSE,1.000000
759144,7425NIIF30-N0,7425NIIF30,,-1.000000,1,,NSE,1.000000
759152,VMSTMT-EQ,VMSTMT,,-1.000000,1,,NSE,1.000000
759165,677OR29-SG,677OR29,,-1.000000,100,,NSE,1.000000
759182,719TN33-SG,719TN33,,-1.000000,100,,NSE,1.000000
759194,747AS45-SG,747AS45,,-1.000000,100,,NSE,1.000000
759199,364D170926-TB,364D170926,,-1.000000,100,,NSE,1.000000
759228,ASIFRG-SF,ASIFRG,,-1.000000,1,,NSE,1.000000
759261,GURUNANAK-SM,GURUNANAK,,-1.000000,1600,,NSE,5.000000
759289,960SCL35-N0,960SCL35,,-1.000000,1,,NSE,1.000000
759296,113ESFB31-N0,113ESFB31,,-1.000000,1,,NSE,1.000000
759298,QSIFHRG-SF,QSIFHRG,,-1.000000,1,,NSE,1.000000
759311,CRAMC-EQ,CRAMC,,-1.000000,1,,NSE,5.000000
759319,73UK32-SG,73UK32,,-1.000000,100,,NSE,1.000000
759321,757PN37-SG,757PN37,,-1.000000,100,,NSE,1.000000
759331,75AP46-SG,75AP46,,-1.000000,100,,NSE,1.000000
759340,182D030426-TB,182D030426,,-1.000000,100,,NSE,1.000000
759371,MONIFTY100-EQ,MONIFTY100,,-1.000000,1,,NSE,1.000000
759374,MOENERGY-EQ,MOENERGY,,-1.000000,1,,NSE,1.000000
759386,714AP33-SG,714AP33,,-1.000000,100,,NSE,1.000000
759387,727AP36-SG,727AP36,,-1.000000,100,,NSE,1.000000
759389,726MH41-SG,726MH41,,-1.000000,100,,NSE,1.000000
759433,364D081026-TB,364D081026,,-1.000000,100,,NSE,1.000000
759446,12AFIL27-N0,12AFIL27,,-1.000000,1,,NSE,1.000000
759470,875PFL27-N0,875PFL27,,-1.000000,1,,NSE,1.000000
759476,364D151026-TB,364D151026,,-1.000000,100,,NSE,1.000000
759526,712OIT40-N0,712OIT40,,-1.000000,1,,NSE,1.000000
759576,QSIFHRR-SF,QSIFHRR,,-1.000000,1,,NSE,1.000000
759769,ADVENTHTL-EQ,ADVENTHTL,,-1.000000,1,,NSE,1.000000
759774,701NGEL35-N0,701NGEL35,,-1.000000,1,,NSE,1.000000
759780,ENERGY-EQ,ENERGY,,-1.000000,1,,NSE,1.000000
759797,EUROPRATIK-EQ,EUROPRATIK,,-1.000000,1,,NSE,5.000000
759825,CURIS-SM,CURIS,,-1.000000,1000,,NSE,5.000000
759832,SICCL28-N0,SICCL28,,-1.000000,1,,NSE,1.000000
759863,675RJ30A-SG,675RJ30A,,-1.000000,100,,NSE,1.000000
759949,714SECIL35-N0,714SECIL35,,-1.000000,1,,NSE,1.000000
76,667UK30-SG,667UK30,,-1.000000,100,,NSE,1.000000
759951,JARO-EQ,JARO,,-1.000000,1,,NSE,5.000000
759961,ECOLINE-SM,ECOLINE,,-1.000000,1000,,NSE,5.000000
